RegistrationID,Course Instance,Student id,Status,Grade
2733,I-1834,19980329-0155,not started,
2734,I-3923,19980329-0155,withdrawn,
2735,I-1740,19980329-0155,registered,
2736,I-3927,19980329-0155,completed,4.0
2737,I-3930,19980329-0155,withdrawn,
2738,I-3221,19980329-0155,completed,3.0
2739,I-5211,19980329-0155,not started,
2740,I-4047,19980329-0155,registered,
2741,I-3620,19980329-0155,registered,
2742,I-4057,19990116-0156,completed,5.0
2743,I-5319,19990116-0156,registered,
2744,I-5320,19990116-0156,registered,
2745,I-5322,19990116-0156,registered,
2746,I-4478,19990116-0156,not started,
2747,I-502,19990116-0156,not started,
2748,I-4267,19990116-0156,withdrawn,
2749,I-2187,19990116-0156,completed,4.0
2750,I-5324,19990116-0156,registered,
2751,I-5436,19990116-0156,completed,5.0
2752,I-3239,19990116-0156,withdrawn,
2753,I-5438,19990116-0156,withdrawn,
2754,I-5439,19990116-0156,not started,
2755,I-1532,19980709-0157,registered,
2756,I-693,19980709-0157,not started,
2757,I-3513,19980709-0157,registered,
2758,I-581,19980709-0157,registered,
2759,I-1642,19980709-0157,registered,
2760,I-1644,19980709-0157,completed,3.0
2761,I-172,19980709-0157,withdrawn,
2762,I-4684,19980709-0157,completed,5.0
2763,I-567,19970510-0158,completed,5.0
2764,I-3294,19970510-0158,registered,
2765,I-2254,19970510-0158,not started,
2766,I-2255,19970510-0158,not started,
2767,I-2369,19970510-0158,withdrawn,
2768,I-2370,19970510-0158,completed,5.0
2769,I-2684,19970510-0158,withdrawn,
2770,I-4548,19970510-0158,withdrawn,
2771,I-2372,19970510-0158,withdrawn,
2772,I-2376,19970510-0158,registered,
2773,I-2375,19970510-0158,completed,3.0
2774,I-2788,19970510-0158,not started,
2775,I-2498,19951130-0159,completed,4.0
2776,I-3439,19951130-0159,not started,
2777,I-4053,19951130-0159,withdrawn,
2778,I-4689,19951130-0159,not started,
2779,I-3544,19951130-0159,completed,5.0
2780,I-930,19951130-0159,withdrawn,
2781,I-1141,19951130-0159,not started,
2782,I-2614,19951130-0159,completed,5.0
2783,I-5112,19960901-0160,completed,5.0
2784,I-702,19960901-0160,completed,3.0
2785,I-701,19960901-0160,registered,
2786,I-4893,19960901-0160,not started,
2787,I-2925,19960901-0160,not started,
2788,I-1340,19960901-0160,registered,
2789,I-4899,19960901-0160,withdrawn,
2790,I-4690,19960901-0160,registered,
2791,I-4175,19960901-0160,not started,
2792,I-1660,19960901-0160,completed,5.0
2793,I-2512,19960901-0160,not started,
2794,I-504,19960901-0160,withdrawn,
2795,I-1319,19960912-0161,completed,5.0
2796,I-1323,19960912-0161,not started,
2797,I-4348,19960912-0161,withdrawn,
2798,I-1322,19960912-0161,completed,4.0
2799,I-1222,19960912-0161,withdrawn,
2800,I-4780,19960912-0161,not started,
2801,I-1324,19960912-0161,withdrawn,
2802,I-1328,19960912-0161,not started,
2803,I-1327,19960912-0161,registered,
2804,I-1440,19960912-0161,not started,
2805,I-1441,19960912-0161,not started,
2806,I-1442,19960912-0161,registered,
2807,I-2290,19960912-0161,registered,
2808,I-2828,19971106-0162,not started,
2809,I-3747,19971106-0162,not started,
2810,I-2095,19971106-0162,registered,
2811,I-2935,19971106-0162,registered,
2812,I-3042,19971106-0162,registered,
2813,I-1159,19971106-0162,completed,4.0
2814,I-3050,19971106-0162,withdrawn,
2815,I-736,19971106-0162,completed,3.0
2816,I-3048,19971106-0162,withdrawn,
2817,I-4074,19971106-0162,not started,
2818,I-3043,19971106-0162,completed,4.0
2819,I-3045,19971106-0162,not started,
2820,I-1528,19990518-0163,withdrawn,
2821,I-4135,19990518-0163,withdrawn,
2822,I-4142,19990518-0163,not started,
2823,I-4140,19990518-0163,withdrawn,
2824,I-3614,19990518-0163,completed,5.0
2825,I-1007,19990518-0163,withdrawn,
2826,I-5413,19990518-0163,not started,
2827,I-1961,19990518-0163,not started,
2828,I-2458,19960523-0164,withdrawn,
2829,I-2667,19960523-0164,withdrawn,
2830,I-3392,19960523-0164,registered,
2831,I-2459,19960523-0164,not started,
2832,I-52,19960523-0164,completed,5.0
2833,I-2574,19960523-0164,registered,
2834,I-1216,19960523-0164,withdrawn,
2835,I-2576,19960523-0164,not started,
2836,I-718,19980712-0165,withdrawn,
2837,I-5128,19980712-0165,completed,5.0
2838,I-723,19980712-0165,registered,
2839,I-721,19980712-0165,not started,
2840,I-1874,19980712-0165,not started,
2841,I-1466,19980712-0165,registered,
2842,I-3963,19980712-0165,completed,3.0
2843,I-725,19980712-0165,completed,3.0
2844,I-3448,19980712-0165,completed,4.0
2845,I-727,19980712-0165,not started,
2846,I-836,19980712-0165,withdrawn,
2847,I-1255,19980712-0165,registered,
2848,I-3043,19980712-0165,withdrawn,
2849,I-1888,19980712-0165,completed,3.0
2850,I-3980,19980712-0165,registered,
2851,I-3769,19980712-0165,not started,
2852,I-4828,19980712-0165,registered,
2853,I-949,19980712-0165,completed,4.0
2854,I-2323,19980712-0165,withdrawn,
2855,I-5463,19980712-0165,registered,
2856,I-2845,19980712-0165,registered,
2857,I-214,19980712-0165,completed,5.0
2858,I-1962,19970524-0166,withdrawn,
2859,I-492,19970524-0166,withdrawn,
2860,I-3827,19970524-0166,withdrawn,
2861,I-488,19970524-0166,not started,
2862,I-5426,19970524-0166,registered,
2863,I-1969,19970524-0166,completed,5.0
2864,I-1128,19970524-0166,completed,5.0
2865,I-4256,19970524-0166,not started,
2866,I-2080,19970524-0166,completed,4.0
2867,I-4374,19970524-0166,completed,3.0
2868,I-3027,19970524-0166,withdrawn,
2869,I-2083,19970524-0166,registered,
2870,I-3956,19970524-0166,not started,
2871,I-2195,19970524-0166,registered,
2872,I-3957,19970524-0166,not started,
2873,I-3441,19970524-0166,registered,
2874,I-1981,19990307-0167,withdrawn,
2875,I-1036,19990307-0167,completed,5.0
2876,I-3544,19990307-0167,withdrawn,
2877,I-832,19990307-0167,completed,3.0
2878,I-3540,19990307-0167,withdrawn,
2879,I-2511,19990307-0167,not started,
2880,I-2303,19990307-0167,registered,
2881,I-4064,19990307-0167,registered,
2882,I-1988,19990307-0167,completed,5.0
2883,I-3855,19990307-0167,completed,5.0
2884,I-407,19990307-0167,withdrawn,
2885,I-2100,19990307-0167,completed,5.0
2886,I-4386,19990307-0167,completed,3.0
2887,I-3861,19990307-0167,withdrawn,
2888,I-5460,19990307-0167,completed,3.0
2889,I-3466,19990307-0167,registered,
2890,I-5141,19990307-0167,withdrawn,
2891,I-743,19990307-0167,completed,3.0
2892,I-993,19960221-0168,not started,
2893,I-4245,19960221-0168,withdrawn,
2894,I-3608,19960221-0168,registered,
2895,I-464,19960221-0168,withdrawn,
2896,I-3923,19960221-0168,not started,
2897,I-3927,19960221-0168,withdrawn,
2898,I-3925,19960221-0168,not started,
2899,I-2278,19960221-0168,not started,
2900,I-3924,19960221-0168,completed,3.0
2901,I-3928,19960221-0168,completed,4.0
2902,I-3931,19960221-0168,registered,
2903,I-3932,19960221-0168,registered,
2904,I-3929,19960221-0168,withdrawn,
2905,I-4043,19960221-0168,not started,
2906,I-1858,19960221-0168,not started,
2907,I-4793,19960221-0168,completed,5.0
2908,I-4050,19960221-0168,completed,3.0
2909,I-720,19970404-0169,registered,
2910,I-1352,19970404-0169,registered,
2911,I-4172,19970404-0169,not started,
2912,I-1354,19970404-0169,completed,3.0
2913,I-616,19970404-0169,completed,5.0
2914,I-1356,19970404-0169,not started,
2915,I-1359,19970404-0169,not started,
2916,I-1357,19970404-0169,withdrawn,
2917,I-1471,19970404-0169,completed,5.0
2918,I-3449,19970404-0169,registered,
2919,I-5130,19970404-0169,completed,3.0
2920,I-1474,19970404-0169,completed,4.0
2921,I-1207,19970318-0170,withdrawn,
2922,I-144,19970318-0170,not started,
2923,I-1720,19970318-0170,completed,4.0
2924,I-3702,19970318-0170,completed,3.0
2925,I-1826,19970318-0170,registered,
2926,I-3808,19970318-0170,withdrawn,
2927,I-986,19970318-0170,not started,
2928,I-3189,19970318-0170,completed,3.0
2929,I-1722,19970318-0170,not started,
2930,I-1830,19970318-0170,not started,
2931,I-3608,19970318-0170,withdrawn,
2932,I-1835,19970318-0170,withdrawn,
2933,I-1840,19970318-0170,registered,
2934,I-3400,19950925-0171,registered,
2935,I-3401,19950925-0171,completed,3.0
2936,I-3402,19950925-0171,completed,5.0
2937,I-5299,19950925-0171,not started,
2938,I-3511,19950925-0171,withdrawn,
2939,I-3416,19950925-0171,withdrawn,
2940,I-3414,19950925-0171,not started,
2941,I-1006,19950925-0171,completed,4.0
2942,I-1118,19950427-0172,not started,
2943,I-4984,19950427-0172,completed,5.0
2944,I-5096,19950427-0172,registered,
2945,I-3932,19950427-0172,completed,4.0
2946,I-5103,19950427-0172,withdrawn,
2947,I-3122,19950427-0172,completed,5.0
2948,I-5105,19950427-0172,withdrawn,
2949,I-3622,19950427-0172,completed,5.0
2950,I-5417,19950427-0172,registered,
2951,I-1137,19950427-0172,withdrawn,
2952,I-5217,19950427-0172,withdrawn,
2953,I-5218,19950427-0172,withdrawn,
2954,I-5219,19950427-0172,registered,
2955,I-1017,19970118-0173,registered,
2956,I-816,19970118-0173,withdrawn,
2957,I-1343,19970118-0173,registered,
2958,I-3226,19970118-0173,completed,3.0
2959,I-1341,19970118-0173,completed,4.0
2960,I-4266,19970118-0173,not started,
2961,I-2603,19970118-0173,registered,
2962,I-4587,19970118-0173,withdrawn,
2963,I-4905,19970118-0173,not started,
2964,I-1345,19970118-0173,withdrawn,
2965,I-4811,19970118-0173,completed,5.0
2966,I-1464,19970118-0173,not started,
2967,I-5126,19970118-0173,not started,
2968,I-1351,19970118-0173,registered,
2969,I-4658,19990708-0174,withdrawn,
2970,I-257,19990708-0174,completed,3.0
2971,I-4660,19990708-0174,withdrawn,
2972,I-4661,19990708-0174,withdrawn,
2973,I-4983,19990708-0174,withdrawn,
2974,I-4775,19990708-0174,not started,
2975,I-4777,19990708-0174,registered,
2976,I-4776,19990708-0174,registered,
2977,I-2272,19990708-0174,not started,
2978,I-4783,19990708-0174,not started,
2979,I-4781,19990708-0174,completed,5.0
2980,I-3305,19990708-0174,withdrawn,
2981,I-4675,19990708-0174,registered,
2982,I-4782,19990708-0174,completed,5.0
2983,I-4885,19990708-0174,not started,
2984,I-4889,19990708-0174,withdrawn,
2985,I-4472,19990708-0174,registered,
2986,I-4888,19990708-0174,withdrawn,
2987,I-3424,19990708-0174,withdrawn,
2988,I-4891,19990708-0174,completed,4.0
2989,I-4893,19990708-0174,registered,
2990,I-4890,19990708-0174,not started,
2991,I-4895,19990708-0174,completed,4.0
2992,I-4894,19990708-0174,registered,
2993,I-4060,19960216-0175,registered,
2994,I-1759,19960216-0175,registered,
2995,I-1760,19960216-0175,completed,4.0
2996,I-1764,19960216-0175,not started,
2997,I-4906,19960216-0175,withdrawn,
2998,I-3447,19960216-0175,withdrawn,
2999,I-1663,19960216-0175,not started,
3000,I-1874,19960216-0175,not started,
3001,I-1873,19960216-0175,not started,
3002,I-1871,19960216-0175,completed,3.0
3003,I-1876,19960216-0175,registered,
3004,I-1877,19960216-0175,not started,
3005,I-1878,19960216-0175,registered,
3006,I-3422,19950913-0176,registered,
3007,I-3423,19950913-0176,registered,
3008,I-1232,19950913-0176,withdrawn,
3009,I-2703,19950913-0176,registered,
3010,I-3527,19950913-0176,withdrawn,
3011,I-3529,19950913-0176,withdrawn,
3012,I-76,19950913-0176,completed,5.0
3013,I-3528,19950913-0176,not started,
3014,I-395,19970822-0177,not started,
3015,I-396,19970822-0177,withdrawn,
3016,I-398,19970822-0177,completed,5.0
3017,I-399,19970822-0177,completed,4.0
3018,I-4390,19970822-0177,registered,
3019,I-4072,19970822-0177,withdrawn,
3020,I-1150,19970822-0177,withdrawn,
3021,I-516,19970822-0177,completed,5.0
3022,I-630,19970822-0177,completed,4.0
3023,I-631,19970822-0177,registered,
3024,I-5464,19970822-0177,not started,
3025,I-634,19970822-0177,withdrawn,
3026,I-632,19970822-0177,completed,3.0
3027,I-849,19970822-0177,withdrawn,
3028,I-418,19970822-0177,completed,4.0
3029,I-635,19970822-0177,completed,5.0
3030,I-1163,19970822-0177,registered,
3031,I-5328,19960224-0178,not started,
3032,I-2829,19960224-0178,withdrawn,
3033,I-3238,19960224-0178,registered,
3034,I-5331,19960224-0178,withdrawn,
3035,I-3972,19960224-0178,withdrawn,
3036,I-3660,19960224-0178,registered,
3037,I-5448,19960224-0178,withdrawn,
3038,I-4705,19960224-0178,withdrawn,
3039,I-3592,19950831-0179,not started,
3040,I-4236,19950831-0179,completed,4.0
3041,I-3594,19950831-0179,not started,
3042,I-3593,19950831-0179,registered,
3043,I-5295,19950831-0179,completed,3.0
3044,I-152,19950831-0179,not started,
3045,I-1430,19950831-0179,not started,
3046,I-3714,19950831-0179,registered,
3047,I-1034,19961009-0180,registered,
3048,I-4378,19961009-0180,completed,5.0
3049,I-4383,19961009-0180,not started,
3050,I-4380,19961009-0180,completed,4.0
3051,I-2620,19961009-0180,not started,
3052,I-2621,19961009-0180,completed,3.0
3053,I-4493,19961009-0180,completed,3.0
3054,I-4497,19961009-0180,completed,3.0
3055,I-209,19961009-0180,not started,
3056,I-208,19961009-0180,not started,
3057,I-2218,19961009-0180,registered,
3058,I-4833,19961009-0180,registered,
3059,I-4965,19950912-0181,withdrawn,
3060,I-4966,19950912-0181,completed,5.0
3061,I-4968,19950912-0181,completed,5.0
3062,I-4967,19950912-0181,completed,3.0
3063,I-5080,19950912-0181,not started,
3064,I-5081,19950912-0181,registered,
3065,I-261,19950912-0181,not started,
3066,I-5195,19950912-0181,not started,
3067,I-5084,19950912-0181,not started,
3068,I-5090,19950912-0181,registered,
3069,I-576,19950912-0181,not started,
3070,I-5089,19950912-0181,not started,
3071,I-5087,19950912-0181,completed,3.0
3072,I-5091,19950912-0181,completed,3.0
3073,I-1956,19950912-0181,withdrawn,
3074,I-5200,19950912-0181,completed,3.0
3075,I-2797,19950912-0181,registered,
3076,I-5202,19950912-0181,not started,
3077,I-2718,19980926-0182,withdrawn,
3078,I-2826,19980926-0182,not started,
3079,I-1467,19980926-0182,completed,4.0
3080,I-4924,19980926-0182,not started,
3081,I-2831,19980926-0182,completed,3.0
3082,I-621,19980926-0182,not started,
3083,I-1151,19980926-0182,registered,
3084,I-5240,19980926-0182,withdrawn,
3085,I-4704,19980926-0182,registered,
3086,I-1670,19980926-0182,not started,
3087,I-2415,19980926-0182,completed,5.0
3088,I-2833,19980926-0182,completed,5.0
3089,I-2839,19980926-0182,completed,4.0
3090,I-2923,19950707-0183,completed,4.0
3091,I-2817,19950707-0183,not started,
3092,I-2925,19950707-0183,not started,
3093,I-3529,19950707-0183,withdrawn,
3094,I-1773,19950707-0183,completed,3.0
3095,I-3033,19950707-0183,not started,
3096,I-4912,19950707-0183,withdrawn,
3097,I-3038,19950707-0183,not started,
3098,I-4891,19980628-0184,not started,
3099,I-705,19980628-0184,completed,3.0
3100,I-3426,19980628-0184,not started,
3101,I-2702,19980628-0184,registered,
3102,I-2812,19980628-0184,withdrawn,
3103,I-3123,19980628-0184,completed,4.0
3104,I-3842,19980628-0184,not started,
3105,I-2814,19980628-0184,registered,
3106,I-3292,19950212-0185,withdrawn,
3107,I-143,19950212-0185,not started,
3108,I-2362,19950212-0185,withdrawn,
3109,I-2891,19950212-0185,not started,
3110,I-2996,19950212-0185,not started,
3111,I-2165,19950212-0185,not started,
3112,I-2901,19950212-0185,registered,
3113,I-2999,19950212-0185,completed,4.0
3114,I-3097,19950212-0185,not started,
3115,I-3001,19950212-0185,withdrawn,
3116,I-4556,19950212-0185,withdrawn,
3117,I-2376,19950212-0185,withdrawn,
3118,I-4344,19970907-0186,withdrawn,
3119,I-2795,19970907-0186,withdrawn,
3120,I-4037,19970907-0186,completed,3.0
3121,I-2064,19970907-0186,not started,
3122,I-4466,19970907-0186,registered,
3123,I-4467,19970907-0186,not started,
3124,I-379,19970907-0186,not started,
3125,I-4475,19970907-0186,registered,
3126,I-4268,19970907-0186,completed,5.0
3127,I-4579,19970907-0186,not started,
3128,I-4582,19970907-0186,withdrawn,
3129,I-1136,19970907-0186,withdrawn,
3130,I-924,19970907-0186,registered,
3131,I-4371,19970907-0186,registered,
3132,I-4587,19970907-0186,withdrawn,
3133,I-4586,19970907-0186,registered,
3134,I-4588,19970907-0186,not started,
3135,I-2996,19980219-0187,not started,
3136,I-1312,19980219-0187,registered,
3137,I-1310,19980219-0187,withdrawn,
3138,I-4772,19980219-0187,registered,
3139,I-1432,19980219-0187,completed,5.0
3140,I-1433,19980219-0187,not started,
3141,I-1434,19980219-0187,withdrawn,
3142,I-2275,19980219-0187,registered,
3143,I-2926,19970601-0188,completed,4.0
3144,I-2713,19970601-0188,withdrawn,
3145,I-2714,19970601-0188,completed,5.0
3146,I-2717,19970601-0188,withdrawn,
3147,I-2822,19970601-0188,not started,
3148,I-2823,19970601-0188,registered,
3149,I-2824,19970601-0188,registered,
3150,I-1984,19970601-0188,completed,4.0
3151,I-1001,19980928-0189,withdrawn,
3152,I-900,19980928-0189,registered,
3153,I-367,19980928-0189,completed,4.0
3154,I-1113,19980928-0189,not started,
3155,I-1122,19980928-0189,not started,
3156,I-1124,19980928-0189,withdrawn,
3157,I-706,19980928-0189,withdrawn,
3158,I-811,19980928-0189,registered,
3159,I-64,19980928-0189,registered,
3160,I-1442,19980928-0189,not started,
3161,I-1126,19980928-0189,completed,3.0
3162,I-1746,19980928-0189,not started,
3163,I-4568,19980928-0189,not started,
3164,I-1235,19980928-0189,not started,
3165,I-1238,19980928-0189,registered,
3166,I-1237,19980928-0189,completed,5.0
3167,I-1241,19980928-0189,withdrawn,
3168,I-4686,19980617-0190,registered,
3169,I-4479,19980617-0190,not started,
3170,I-390,19980617-0190,completed,3.0
3171,I-817,19980617-0190,withdrawn,
3172,I-4808,19980617-0190,registered,
3173,I-4810,19980617-0190,registered,
3174,I-5124,19980617-0190,completed,3.0
3175,I-4813,19980617-0190,withdrawn,
3176,I-1475,19980617-0190,registered,
3177,I-4919,19980617-0190,withdrawn,
3178,I-4920,19980617-0190,registered,
3179,I-1678,19980617-0190,withdrawn,
3180,I-2675,19990709-0191,completed,3.0
3181,I-4454,19990709-0191,not started,
3182,I-1626,19990709-0191,completed,3.0
3183,I-4134,19990709-0191,withdrawn,
3184,I-2794,19990709-0191,registered,
3185,I-4346,19990709-0191,registered,
3186,I-2800,19990709-0191,completed,4.0
3187,I-4351,19990709-0191,not started,
3188,I-5312,19990624-0192,completed,3.0
3189,I-3423,19990624-0192,registered,
3190,I-1232,19990624-0192,not started,
3191,I-1335,19990624-0192,not started,
3192,I-3527,19990624-0192,completed,4.0
3193,I-3528,19990624-0192,not started,
3194,I-76,19990624-0192,completed,3.0
3195,I-2927,19990624-0192,not started,
3196,I-5389,19951001-0193,not started,
3197,I-984,19951001-0193,completed,4.0
3198,I-987,19951001-0193,not started,
3199,I-986,19951001-0193,not started,
3200,I-34,19951001-0193,registered,
3201,I-990,19951001-0193,registered,
3202,I-1515,19951001-0193,completed,4.0
3203,I-1618,19951001-0193,not started,
3204,I-1102,19951001-0193,withdrawn,
3205,I-1104,19951001-0193,not started,
3206,I-2158,19951001-0193,registered,
3207,I-1638,19951001-0193,completed,4.0
3208,I-1218,19951001-0193,completed,4.0
3209,I-2482,19951001-0193,not started,
3210,I-1227,19951001-0193,withdrawn,
3211,I-3936,19980906-0194,completed,4.0
3212,I-1751,19980906-0194,not started,
3213,I-811,19980906-0194,not started,
3214,I-2703,19980906-0194,completed,4.0
3215,I-2190,19980906-0194,not started,
3216,I-2813,19980906-0194,registered,
3217,I-2084,19980906-0194,not started,
3218,I-2295,19980906-0194,not started,
3219,I-1956,19980824-0195,withdrawn,
3220,I-364,19980824-0195,withdrawn,
3221,I-365,19980824-0195,withdrawn,
3222,I-4462,19980824-0195,not started,
3223,I-366,19980824-0195,registered,
3224,I-372,19980824-0195,completed,4.0
3225,I-590,19980824-0195,not started,
3226,I-5497,19980824-0195,withdrawn,
3227,I-2063,19980824-0195,withdrawn,
3228,I-5520,19980824-0195,completed,4.0
3229,I-369,19980824-0195,completed,5.0
3230,I-5475,19980824-0195,completed,4.0
3231,I-2591,19980824-0195,registered,
3232,I-482,19980824-0195,completed,5.0
3233,I-4466,19980824-0195,completed,3.0
3234,I-487,19980824-0195,completed,5.0
3235,I-602,19980824-0195,completed,4.0
3236,I-605,19980824-0195,completed,4.0
3237,I-604,19980824-0195,not started,
3238,I-4692,19980824-0195,not started,
3239,I-2168,19970416-0196,withdrawn,
3240,I-805,19970416-0196,registered,
3241,I-1435,19970416-0196,withdrawn,
3242,I-4035,19970416-0196,withdrawn,
3243,I-2277,19970416-0196,not started,
3244,I-2276,19970416-0196,registered,
3245,I-2282,19970416-0196,completed,5.0
3246,I-1007,19970416-0196,withdrawn,
3247,I-3308,19970416-0196,not started,
3248,I-1536,19970416-0196,not started,
3249,I-4257,19970416-0196,not started,
3250,I-2389,19970416-0196,withdrawn,
3251,I-1756,19970416-0196,registered,
3252,I-2392,19970416-0196,completed,5.0
3253,I-1561,19970121-0197,withdrawn,
3254,I-3645,19970121-0197,withdrawn,
3255,I-1570,19970121-0197,completed,3.0
3256,I-2718,19970121-0197,completed,5.0
3257,I-1669,19970121-0197,not started,
3258,I-5343,19970121-0197,registered,
3259,I-102,19970121-0197,withdrawn,
3260,I-4823,19970121-0197,not started,
3261,I-2912,19981018-0198,not started,
3262,I-2916,19981018-0198,withdrawn,
3263,I-2917,19981018-0198,withdrawn,
3264,I-3621,19981018-0198,withdrawn,
3265,I-3023,19981018-0198,registered,
3266,I-4904,19981018-0198,completed,3.0
3267,I-3026,19981018-0198,registered,
3268,I-3738,19981018-0198,not started,
3269,I-5297,19990323-0199,withdrawn,
3270,I-686,19990323-0199,not started,
3271,I-687,19990323-0199,registered,
3272,I-691,19990323-0199,withdrawn,
3273,I-796,19990323-0199,withdrawn,
3274,I-798,19990323-0199,registered,
3275,I-1226,19990323-0199,withdrawn,
3276,I-806,19990323-0199,withdrawn,
3277,I-2594,19990323-0199,withdrawn,
3278,I-906,19990323-0199,not started,
3279,I-1852,19990323-0199,withdrawn,
3280,I-4889,19990323-0199,registered,
3281,I-3131,19930508-0061,registered,
3282,I-1879,19930508-0061,completed,3.0
3283,I-2508,19930508-0061,not started,
3284,I-3135,19930508-0061,registered,
3285,I-3133,19930508-0061,withdrawn,
3286,I-3040,19930508-0061,not started,
3287,I-3140,19930508-0061,withdrawn,
3288,I-3643,19930508-0061,not started,
3289,I-1465,19930508-0061,withdrawn,
3290,I-3240,19930508-0061,registered,
3291,I-3241,19930508-0061,not started,
3292,I-3242,19930508-0061,registered,
3293,I-5346,19930508-0061,completed,4.0
3294,I-3150,19930508-0061,not started,
3295,I-3764,19930508-0061,completed,3.0
3296,I-3359,19930508-0061,completed,3.0
3297,I-2628,19930508-0061,withdrawn,
3298,I-5347,19930508-0061,withdrawn,
3299,I-1581,19930508-0061,not started,
3300,I-5462,19930508-0061,not started,
3301,I-347,19931118-0062,completed,3.0
3302,I-1413,19931118-0062,registered,
3303,I-679,19931118-0062,withdrawn,
3304,I-3803,19931118-0062,withdrawn,
3305,I-2044,19931118-0062,not started,
3306,I-683,19931118-0062,completed,3.0
3307,I-682,19931118-0062,registered,
3308,I-4126,19931118-0062,completed,4.0
3309,I-777,19931118-0062,registered,
3310,I-788,19931118-0062,withdrawn,
3311,I-791,19931118-0062,registered,
3312,I-570,19931118-0062,withdrawn,
3313,I-790,19931118-0062,withdrawn,
3314,I-898,19931118-0062,withdrawn,
3315,I-1002,19931118-0062,completed,3.0
3316,I-904,19931118-0062,not started,
3317,I-165,19931118-0062,withdrawn,
3318,I-4057,19900520-0063,completed,3.0
3319,I-5319,19900520-0063,completed,4.0
3320,I-5320,19900520-0063,not started,
3321,I-75,19900520-0063,not started,
3322,I-5321,19900520-0063,withdrawn,
3323,I-5324,19900520-0063,not started,
3324,I-4267,19900520-0063,completed,3.0
3325,I-5323,19900520-0063,completed,5.0
3326,I-3631,19900520-0063,completed,4.0
3327,I-4071,19900520-0063,withdrawn,
3328,I-5437,19900520-0063,completed,4.0
3329,I-193,19900520-0063,completed,3.0
3330,I-5439,19900520-0063,not started,
3331,I-4437,19900124-0064,registered,
3332,I-344,19900124-0064,not started,
3333,I-2361,19900124-0064,registered,
3334,I-348,19900124-0064,not started,
3335,I-349,19900124-0064,registered,
3336,I-346,19900124-0064,completed,3.0
3337,I-140,19900124-0064,not started,
3338,I-351,19900124-0064,not started,
3339,I-3802,19900124-0064,registered,
3340,I-681,19900124-0064,withdrawn,
3341,I-148,19900124-0064,withdrawn,
3342,I-461,19900124-0064,withdrawn,
3343,I-255,19900124-0064,not started,
3344,I-463,19900124-0064,not started,
3345,I-1727,19900124-0064,completed,4.0
3346,I-462,19900124-0064,completed,4.0
3347,I-5474,19900124-0064,completed,4.0
3348,I-5518,19900124-0064,not started,
3349,I-466,19900124-0064,completed,3.0
3350,I-1310,19900124-0064,registered,
3351,I-471,19900124-0064,registered,
3352,I-1426,19900124-0064,withdrawn,
3353,I-5495,19900124-0064,registered,
3354,I-1540,19900124-0064,registered,
3355,I-582,19900124-0064,not started,
3356,I-5307,19900124-0064,completed,3.0
3357,I-583,19900124-0064,withdrawn,
3358,I-1514,19920122-0065,registered,
3359,I-5291,19920122-0065,withdrawn,
3360,I-3498,19920122-0065,completed,4.0
3361,I-1517,19920122-0065,withdrawn,
3362,I-3608,19920122-0065,completed,4.0
3363,I-3100,19920122-0065,registered,
3364,I-1627,19920122-0065,withdrawn,
3365,I-1630,19920122-0065,withdrawn,
3366,I-2462,19931203-0066,registered,
3367,I-4128,19931203-0066,registered,
3368,I-1200,19931203-0066,not started,
3369,I-881,19931203-0066,completed,3.0
3370,I-3707,19931203-0066,completed,3.0
3371,I-4333,19931203-0066,registered,
3372,I-4242,19931203-0066,registered,
3373,I-3714,19931203-0066,completed,4.0
3374,I-1981,19910421-0067,registered,
3375,I-4277,19910421-0067,completed,4.0
3376,I-1036,19910421-0067,withdrawn,
3377,I-3540,19910421-0067,registered,
3378,I-5237,19910421-0067,registered,
3379,I-4386,19910421-0067,not started,
3380,I-2099,19910421-0067,completed,4.0
3381,I-2100,19910421-0067,withdrawn,
3382,I-5460,19910421-0067,withdrawn,
3383,I-2214,19910421-0067,withdrawn,
3384,I-2216,19910421-0067,completed,5.0
3385,I-5461,19910421-0067,not started,
3386,I-2217,19910421-0067,not started,
3387,I-2220,19910421-0067,completed,3.0
3388,I-743,19910421-0067,completed,4.0
3389,I-2219,19910421-0067,registered,
3390,I-362,19910514-0068,withdrawn,
3391,I-3003,19910514-0068,registered,
3392,I-5296,19910514-0068,completed,5.0
3393,I-3707,19910514-0068,not started,
3394,I-5294,19910514-0068,registered,
3395,I-3405,19910514-0068,registered,
3396,I-5298,19910514-0068,registered,
3397,I-5297,19910514-0068,withdrawn,
3398,I-5408,19910514-0068,registered,
3399,I-1224,19910514-0068,withdrawn,
3400,I-5411,19910514-0068,withdrawn,
3401,I-4251,19910514-0068,registered,
3402,I-1984,19911116-0069,withdrawn,
3403,I-2932,19911116-0069,not started,
3404,I-2409,19911116-0069,registered,
3405,I-5228,19911116-0069,completed,5.0
3406,I-3042,19911116-0069,completed,5.0
3407,I-3050,19911116-0069,registered,
3408,I-3048,19911116-0069,completed,5.0
3409,I-3049,19911116-0069,registered,
3410,I-205,19911116-0069,withdrawn,
3411,I-736,19911116-0069,completed,5.0
3412,I-2912,19920828-0070,registered,
3413,I-2916,19920828-0070,not started,
3414,I-5418,19920828-0070,withdrawn,
3415,I-3118,19920828-0070,completed,4.0
3416,I-2913,19920828-0070,not started,
3417,I-3119,19920828-0070,withdrawn,
3418,I-3621,19920828-0070,withdrawn,
